object,num_correct,num_incorrect,total_usages,percent_accuracy,languages,num_languages,alternate_forms,dataset_ids
Lugano,12,0,12,1.0,"{'uk': 1, 'nl': 1, 'sv': 1, 'ca': 1, 'pl': 1, 'bg': 1, 'en': 1, 'pt': 1, 'es': 1, 'da': 1, 'fr': 1, 'ro': 1}",12,"{'uk': 'Лугано', 'nl': 'Lugano', 'sv': 'Lugano', 'ca': 'Lugano', 'pl': 'Lugano', 'bg': 'Лугано', 'en': 'Lugano', 'pt': 'Lugano', 'es': 'Lugano', 'da': 'Lugano', 'fr': 'Lugano', 'ro': 'Lugano'}",['calinet_7432']
Tobago,2,25,27,0.07407407407407407,"{'uk': 2, 'nl': 2, 'sv': 2, 'ca': 2, 'pl': 2, 'ru': 1, 'bg': 2, 'en': 2, 'pt': 2, 'es': 2, 'da': 2, 'fr': 2, 'it': 2, 'ro': 2}",14,"{'uk': 'Тобаго', 'nl': 'Tobago', 'sv': 'Tobago', 'ca': 'Tobago', 'pl': 'Tobago', 'ru': 'Тобаго', 'bg': 'Тобаго', 'en': 'Tobago', 'pt': 'Tobago', 'es': 'Tobago', 'da': 'Tobago', 'fr': 'Tobago', 'it': 'Tobago', 'ro': 'Tobago'}","['calinet_9561', 'calinet_3800']"
Kovno,12,1,13,0.9230769230769231,"{'uk': 1, 'nl': 1, 'sv': 1, 'ca': 1, 'bg': 1, 'en': 1, 'de': 1, 'pt': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",13,"{'uk': 'Ковно', 'nl': 'Kovno', 'sv': 'Kovno', 'ca': 'Kovno', 'bg': 'Ковно', 'en': 'Kovno', 'de': 'Kowno', 'pt': 'Kovno', 'es': 'Kovno', 'da': 'Kovno', 'fr': 'Kovno', 'it': 'Kovno', 'ro': 'Kovno'}",['calinet_6106']
Turkmen,18,0,18,1.0,"{'uk': 1, 'nl': 1, 'sv': 1, 'hu': 1, 'ca': 1, 'pl': 1, 'bg': 1, 'sl': 1, 'en': 1, 'de': 1, 'pt': 1, 'cs': 1, 'es': 1, 'hr': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",18,"{'uk': 'туркменський', 'nl': 'Turkmeens', 'sv': 'Turkmen', 'hu': 'türkmén', 'ca': 'Turkmen', 'pl': 'Turkmen', 'bg': 'туркменски', 'sl': 'Turkmen', 'en': 'Turkmen', 'de': 'Turkmen', 'pt': 'Turkmen', 'cs': 'Turkmen', 'es': 'Turkmen', 'hr': 'Turkmen', 'da': 'Turkmen', 'fr': 'turkmène', 'it': 'turkmeno', 'ro': 'Turkmen'}",['calinet_5935']
Mussomeli,11,3,14,0.7857142857142857,"{'uk': 1, 'nl': 1, 'sv': 1, 'ca': 1, 'bg': 1, 'en': 1, 'de': 1, 'pt': 1, 'cs': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",14,"{'uk': 'Муссомелі', 'nl': 'Mussomeli', 'sv': 'Mussomeli', 'ca': 'Mussomeli', 'bg': 'Мусомели', 'en': 'Mussomeli', 'de': 'Mussomeli', 'pt': 'Mussomeli', 'cs': 'Mussomeli', 'es': 'Mussomeli', 'da': 'Mussomeli', 'fr': 'Mussomeli', 'it': 'Mussomeli', 'ro': 'Mussomeli'}",['calinet_719']
Vietnam,69,1,70,0.9857142857142858,"{'uk': 1, 'nl': 6, 'sv': 6, 'hu': 1, 'ca': 5, 'bg': 6, 'sl': 3, 'en': 6, 'de': 5, 'pt': 6, 'es': 6, 'da': 6, 'fr': 5, 'it': 5, 'ro': 3}",15,"{'uk': ""В'єтнам"", 'nl': 'Vietnam', 'sv': 'Vietnam', 'hu': 'Vietnam', 'ca': 'Vietnam', 'bg': 'Виетнам', 'sl': 'Vietnam', 'en': 'Vietnam', 'de': 'Vietnam', 'pt': 'Vietnã', 'es': 'Vietnam', 'da': 'Vietnam', 'fr': 'Vietnam', 'it': 'Vietnam', 'ro': 'Vietnam'}","['rome_7176', 'calinet_391', 'rome_12899', 'calinet_168', 'rome_974', 'calinet_5586']"
Shenyang,28,1,29,0.9655172413793104,"{'uk': 1, 'nl': 2, 'sv': 2, 'ca': 2, 'pl': 2, 'ru': 1, 'bg': 2, 'en': 2, 'de': 2, 'pt': 2, 'cs': 1, 'es': 2, 'da': 2, 'fr': 2, 'it': 2, 'ro': 2}",16,"{'uk': 'Шеньян', 'nl': 'Shenyang', 'sv': 'Shenyang', 'ca': 'Shenyang', 'pl': 'Shenyang', 'ru': 'Шэньян', 'bg': 'Шенян', 'en': 'Shenyang', 'de': 'Shenyang', 'pt': 'Shenyang', 'cs': 'Shenyang', 'es': 'Shenyang', 'da': 'Shenyang', 'fr': 'Shenyang', 'it': 'Shenyang', 'ro': 'Shenyang'}","['calinet_983', 'calinet_2525']"
Fuse,8,9,17,0.47058823529411764,"{'uk': 1, 'nl': 1, 'sv': 1, 'ca': 1, 'pl': 1, 'ru': 1, 'bg': 1, 'sl': 1, 'en': 1, 'de': 1, 'pt': 1, 'cs': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",17,"{'uk': 'Fuse', 'nl': 'Fuse', 'sv': 'Fuse', 'ca': 'Fuse', 'pl': 'Fuse', 'ru': 'Fuse', 'bg': 'Fuse', 'sl': 'Fuse', 'en': 'Fuse', 'de': 'Fuse', 'pt': 'Fuse', 'cs': 'Fuse', 'es': 'Fuse', 'da': 'Fuse', 'fr': 'Fuse', 'it': 'Fuse', 'ro': 'Fuse'}",['calinet_4789']
Sacramento,53,40,93,0.5698924731182796,"{'uk': 1, 'nl': 8, 'sv': 8, 'ca': 8, 'pl': 1, 'bg': 8, 'en': 8, 'de': 5, 'pt': 8, 'es': 6, 'da': 8, 'fr': 8, 'it': 8, 'ro': 8}",14,"{'uk': 'Сакраменто', 'nl': 'Sacramento', 'sv': 'Sacramento', 'ca': 'Sacramento', 'pl': 'Sacramento', 'bg': 'Сакраменто', 'en': 'Sacramento', 'de': 'Sacramento', 'pt': 'Sacramento', 'es': 'Sacramento', 'da': 'Sacramento', 'fr': 'Sacramento', 'it': 'Sacramento', 'ro': 'Sacramento'}","['rome_20256', 'rome_11842', 'rome_12505', 'rome_14203', 'rome_11337', 'rome_10232', 'rome_337', 'rome_11099']"
Saratoga,6,6,12,0.5,"{'uk': 1, 'nl': 1, 'sv': 1, 'ca': 1, 'bg': 1, 'en': 1, 'pt': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",12,"{'uk': 'Саратога', 'nl': 'Saratoga', 'sv': 'Saratoga', 'ca': 'Saratoga', 'bg': 'Саратога', 'en': 'Saratoga', 'pt': 'Saratoga', 'es': 'Saratoga', 'da': 'Saratoga', 'fr': 'Saratoga', 'it': 'Saratoga', 'ro': 'Saratoga'}",['calinet_9836']
Tegucigalpa,19,0,19,1.0,"{'uk': 1, 'nl': 1, 'sv': 1, 'hu': 1, 'ca': 1, 'pl': 1, 'ru': 1, 'bg': 1, 'sl': 1, 'en': 1, 'de': 1, 'pt': 1, 'cs': 1, 'es': 1, 'hr': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",19,"{'uk': 'Тегусігальпа', 'nl': 'Tegucigalpa', 'sv': 'Tegucigalpa', 'hu': 'Tegucigalpa', 'ca': 'Tegucigalpa', 'pl': 'Tegucigalpa', 'ru': 'Тегусигальпа', 'bg': 'Тегусигалпа', 'sl': 'Tegucigalpa', 'en': 'Tegucigalpa', 'de': 'Tegucigalpa', 'pt': 'Tegucigalpa', 'cs': 'Tegucigalpa', 'es': 'Tegucigalpa', 'hr': 'Tegucigalpa', 'da': 'Tegucigalpa', 'fr': 'Tegucigalpa', 'it': 'Tegucigalpa', 'ro': 'Tegucigalpa'}",['calinet_2795']
Montreuil-sous-Bois,15,1,16,0.9375,"{'uk': 1, 'nl': 1, 'sv': 1, 'ca': 1, 'pl': 1, 'bg': 1, 'sl': 1, 'en': 1, 'de': 1, 'pt': 1, 'cs': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",16,"{'uk': 'Монтрей-су-Буа', 'nl': 'Montreuil-sous-Bois', 'sv': 'Montreuil-sous-Bois', 'ca': 'Montreuil-sous-Bois', 'pl': 'Montreuil-sous-Bois', 'bg': 'Монтрьой-су-Боа', 'sl': 'Montreuil-sous-Bois', 'en': 'Montreuil-sous-Bois', 'de': 'Montreuil-sous-Bois', 'pt': 'Montreuil-sous-Bois', 'cs': 'Montreuil-sous-Bois', 'es': 'Montreuil-sous-Bois', 'da': 'Montreuil-sous-Bois', 'fr': 'Montreuil-sous-Bois', 'it': 'Montreuil-sous-Bois', 'ro': 'Montreuil-sous-Bois'}",['calinet_944']
Avid,16,0,16,1.0,"{'uk': 1, 'nl': 1, 'sv': 1, 'ca': 1, 'pl': 1, 'bg': 1, 'sl': 1, 'en': 1, 'pt': 1, 'cs': 1, 'es': 1, 'hr': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",16,"{'uk': 'Avid', 'nl': 'Avid', 'sv': 'Avid', 'ca': 'Avid', 'pl': 'Avid', 'bg': 'Avid', 'sl': 'Avid', 'en': 'Avid', 'pt': 'Avid', 'cs': 'Avid', 'es': 'Avid', 'hr': 'Avid', 'da': 'Avid', 'fr': 'Avid', 'it': 'Avid', 'ro': 'Avid'}",['calinet_11790']
Maserati,17,15,32,0.53125,"{'uk': 2, 'nl': 2, 'sv': 2, 'ca': 2, 'pl': 2, 'ru': 1, 'bg': 2, 'sl': 1, 'en': 2, 'de': 2, 'pt': 2, 'cs': 2, 'es': 2, 'da': 2, 'fr': 2, 'it': 2, 'ro': 2}",17,"{'uk': 'Maserati', 'nl': 'Maserati', 'sv': 'Maserati', 'ca': 'Maserati', 'pl': 'Maserati', 'ru': 'Maserati', 'bg': 'Maserati', 'sl': 'Maserati', 'en': 'Maserati', 'de': 'Maserati', 'pt': 'Maserati', 'cs': 'Maserati', 'es': 'Maserati', 'da': 'Maserati', 'fr': 'Maserati', 'it': 'Maserati', 'ro': 'Maserati'}","['calinet_8789', 'calinet_8962']"
Lusignan,9,4,13,0.6923076923076923,"{'uk': 1, 'nl': 1, 'ca': 1, 'pl': 1, 'bg': 1, 'en': 1, 'de': 1, 'pt': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",13,"{'uk': 'Лузіньян', 'nl': 'Lusignan', 'ca': 'Lusignan', 'pl': 'Lusignan', 'bg': 'Lusignan', 'en': 'Lusignan', 'de': 'Lusignan', 'pt': 'Lusignan', 'es': 'Lusignan', 'da': 'Lusignan', 'fr': 'Lusignan', 'it': 'Lusignan', 'ro': 'Lusignan'}",['calinet_5922']
Calcutta,21,8,29,0.7241379310344828,"{'uk': 1, 'nl': 2, 'sv': 2, 'ca': 2, 'pl': 1, 'ru': 1, 'bg': 2, 'sl': 1, 'en': 2, 'de': 1, 'pt': 2, 'cs': 1, 'es': 2, 'hr': 1, 'da': 2, 'fr': 2, 'it': 2, 'ro': 2}",18,"{'uk': 'Калькутта', 'nl': 'Calcutta', 'sv': 'Calcutta', 'ca': 'Calcuta', 'pl': 'Kalkuta', 'ru': 'Калькутта', 'bg': 'Калкута', 'sl': 'Kalkuta', 'en': 'Calcutta', 'de': 'Kalkutta', 'pt': 'Calcutá', 'cs': 'Kalkata', 'es': 'Calcuta', 'hr': 'Kalkuta', 'da': 'Calcutta', 'fr': 'Calcutta', 'it': 'Calcutta', 'ro': 'Calcutta'}","['calinet_2291', 'calinet_2603']"
Cameroon,17,8,25,0.68,"{'uk': 1, 'nl': 2, 'sv': 2, 'ca': 2, 'pl': 1, 'bg': 2, 'sl': 1, 'en': 2, 'de': 2, 'pt': 2, 'es': 2, 'da': 2, 'fr': 1, 'it': 2, 'ro': 1}",15,"{'uk': 'Камерун', 'nl': 'Kameroen', 'sv': 'Kamerun', 'ca': 'Camerun', 'pl': 'Kamerun', 'bg': 'Камерун', 'sl': 'Kamerun', 'en': 'Cameroon', 'de': 'Kamerun', 'pt': 'Camarões', 'es': 'Camerún', 'da': 'Cameroun', 'fr': 'Cameroun', 'it': 'Camerun', 'ro': 'Camerun'}","['calinet_82', 'rome_13741']"
Kosovo,49,1,50,0.98,"{'uk': 3, 'nl': 4, 'sv': 3, 'ca': 4, 'ru': 1, 'bg': 4, 'en': 4, 'de': 3, 'pt': 4, 'es': 4, 'da': 4, 'fr': 4, 'it': 4, 'ro': 4}",14,"{'uk': 'Косово', 'nl': 'Kosovo', 'sv': 'Kosovo', 'ca': 'Kosovo', 'ru': 'Косово', 'bg': 'Косово', 'en': 'Kosovo', 'de': 'Kosovo', 'pt': 'Kosovo', 'es': 'Kosovo', 'da': 'Kosovo', 'fr': 'Kosovo', 'it': 'Kosovo', 'ro': 'Kosovo'}","['calinet_5793', 'calinet_122', 'rome_8418', 'calinet_303']"
KCRW,3,14,17,0.17647058823529413,"{'uk': 1, 'nl': 1, 'sv': 1, 'ca': 1, 'pl': 1, 'ru': 1, 'bg': 1, 'sl': 1, 'en': 1, 'pt': 1, 'cs': 1, 'es': 1, 'hr': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",17,"{'uk': 'KCRW', 'nl': 'KCRW', 'sv': 'KCRW', 'ca': 'KCRW', 'pl': 'KCRW', 'ru': 'KCRW', 'bg': 'KCRW', 'sl': 'KCRW', 'en': 'KCRW', 'pt': 'KCRW', 'cs': 'KCRW', 'es': 'KCRW', 'hr': 'KCRW', 'da': 'KCRW', 'fr': 'KCRW', 'it': 'KCRW', 'ro': 'KCRW'}",['calinet_4775']
McLaren,27,5,32,0.84375,"{'uk': 2, 'nl': 2, 'sv': 2, 'ca': 2, 'pl': 2, 'ru': 2, 'bg': 2, 'sl': 1, 'en': 2, 'de': 1, 'pt': 2, 'cs': 1, 'es': 2, 'hr': 1, 'da': 2, 'fr': 2, 'it': 2, 'ro': 2}",18,"{'uk': 'McLaren', 'nl': 'McLaren', 'sv': 'McLaren', 'ca': 'McLaren', 'pl': 'McLaren', 'ru': 'McLaren', 'bg': 'Макларън', 'sl': 'McLaren', 'en': 'McLaren', 'de': 'McLaren', 'pt': 'McLaren', 'cs': 'McLaren', 'es': 'McLaren', 'hr': 'McLaren', 'da': 'McLaren', 'fr': 'McLaren', 'it': 'McLaren', 'ro': 'McLaren'}","['rome_1387', 'rome_5751']"
Surrey,60,44,104,0.5769230769230769,"{'uk': 1, 'nl': 8, 'sv': 8, 'ca': 8, 'pl': 4, 'bg': 8, 'en': 8, 'de': 7, 'pt': 8, 'cs': 4, 'es': 8, 'da': 8, 'fr': 8, 'it': 8, 'ro': 8}",15,"{'uk': 'Суррей', 'nl': 'Surrey', 'sv': 'Surrey', 'ca': 'Surrey', 'pl': 'Surrey', 'bg': 'Съри', 'en': 'Surrey', 'de': 'Surrey', 'pt': 'Surrey', 'cs': 'Surrey', 'es': 'Surrey', 'da': 'Surrey', 'fr': 'Surrey', 'it': 'Surrey', 'ro': 'Surrey'}","['rome_8389', 'rome_12444', 'rome_21424', 'calinet_787', 'calinet_6320', 'rome_15170', 'calinet_6270', 'rome_13991']"
Domodossola,9,4,13,0.6923076923076923,"{'uk': 1, 'nl': 1, 'sv': 1, 'ca': 1, 'bg': 1, 'en': 1, 'de': 1, 'pt': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",13,"{'uk': 'Домодоссола', 'nl': 'Domodossola', 'sv': 'Domodossola', 'ca': 'Domodossola', 'bg': 'Домодосола', 'en': 'Domodossola', 'de': 'Domodossola', 'pt': 'Domodossola', 'es': 'Domodossola', 'da': 'Domodossola', 'fr': 'Domodossola', 'it': 'Domodossola', 'ro': 'Domodossola'}",['calinet_374']
Manhattan,271,26,297,0.9124579124579124,"{'uk': 1, 'nl': 25, 'sv': 25, 'hu': 6, 'ca': 25, 'bg': 23, 'sl': 2, 'en': 25, 'de': 24, 'pt': 25, 'cs': 2, 'es': 21, 'hr': 1, 'da': 25, 'fr': 19, 'it': 25, 'ro': 23}",17,"{'uk': 'Манхеттен', 'nl': 'Manhattan', 'sv': 'Manhattan', 'hu': 'Manhattan', 'ca': 'Manhattan', 'bg': 'Манхатън', 'sl': 'Manhattan', 'en': 'Manhattan', 'de': 'Manhattan', 'pt': 'Manhattan', 'cs': 'Manhattan', 'es': 'Manhattan', 'hr': 'Manhattan', 'da': 'Manhattan', 'fr': 'Manhattan', 'it': 'Manhattan', 'ro': 'Manhattan'}","['rome_10159', 'rome_12819', 'rome_16836', 'rome_6791', 'rome_15385', 'rome_16079', 'rome_3131', 'rome_20161', 'rome_5072', 'rome_18277', 'rome_16523', 'calinet_6158', 'rome_7585', 'calinet_6542', 'rome_12302', 'rome_17143', 'rome_1603', 'rome_1338', 'rome_6327', 'rome_323', 'rome_14047', 'rome_18523', 'rome_6568', 'rome_11118', 'rome_16338']"
Styria,11,0,11,1.0,"{'uk': 1, 'nl': 1, 'sv': 1, 'bg': 1, 'en': 1, 'de': 1, 'pt': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1}",11,"{'uk': 'Штирія', 'nl': 'Stiermarken', 'sv': 'Steiermark', 'bg': 'Щирия', 'en': 'Styria', 'de': 'Steiermark', 'pt': 'Estíria', 'es': 'Estiria', 'da': 'Steiermark', 'fr': 'Styrie', 'it': 'Stiria'}",['calinet_5611']
Nottingham,77,48,125,0.616,"{'uk': 1, 'nl': 10, 'sv': 9, 'hu': 1, 'ca': 9, 'pl': 4, 'bg': 10, 'sl': 2, 'en': 10, 'de': 7, 'pt': 10, 'cs': 2, 'es': 9, 'hr': 1, 'da': 10, 'fr': 10, 'it': 10, 'ro': 10}",18,"{'uk': 'Ноттінгем', 'nl': 'Nottingham', 'sv': 'Nottingham', 'hu': 'Nottingham', 'ca': 'Nottingham', 'pl': 'Nottingham', 'bg': 'Нотингам', 'sl': 'Nottingham', 'en': 'Nottingham', 'de': 'Nottingham', 'pt': 'Nottingham', 'cs': 'Nottingham', 'es': 'Nottingham', 'hr': 'Nottingham', 'da': 'Nottingham', 'fr': 'Nottingham', 'it': 'Nottingham', 'ro': 'Nottingham'}","['rome_11402', 'rome_19736', 'rome_17467', 'calinet_849', 'rome_786', 'rome_14312', 'rome_8027', 'rome_19970', 'rome_10614', 'rome_20394']"
Luwero,14,0,14,1.0,"{'uk': 1, 'nl': 1, 'sv': 1, 'ca': 1, 'pl': 1, 'bg': 1, 'en': 1, 'pt': 1, 'cs': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",14,"{'uk': 'Луверо', 'nl': 'Luwero', 'sv': 'Luwero', 'ca': 'Luwero', 'pl': 'Luwero', 'bg': 'Luwero', 'en': 'Luwero', 'pt': 'Luwero', 'cs': 'Luwero', 'es': 'Luwero', 'da': 'Luwero', 'fr': 'Luwero', 'it': 'Luwero', 'ro': 'Luwero'}",['calinet_9778']
Gatundu,12,2,14,0.8571428571428571,"{'uk': 1, 'nl': 1, 'sv': 1, 'pl': 1, 'bg': 1, 'en': 1, 'de': 1, 'pt': 1, 'cs': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",14,"{'uk': 'Гатунду', 'nl': 'Gatundu', 'sv': 'Gatundu', 'pl': 'Gatundu', 'bg': 'Гатунду', 'en': 'Gatundu', 'de': 'Gatundu', 'pt': 'Gatundu', 'cs': 'Gatundu', 'es': 'Gatundu', 'da': 'Gatundu', 'fr': 'Gatundu', 'it': 'Gatundu', 'ro': 'Gatundu'}",['calinet_633']
Guangzhou,18,0,18,1.0,"{'uk': 1, 'nl': 1, 'sv': 1, 'hu': 1, 'ca': 1, 'pl': 1, 'bg': 1, 'sl': 1, 'en': 1, 'de': 1, 'pt': 1, 'cs': 1, 'es': 1, 'hr': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",18,"{'uk': 'Гуанчжоу', 'nl': 'Guangzhou', 'sv': 'Guangzhou', 'hu': 'Guangzhou', 'ca': 'Guangzhou', 'pl': 'Guangzhou', 'bg': 'Гуанджоу', 'sl': 'Guangzhou', 'en': 'Guangzhou', 'de': 'Guangzhou', 'pt': 'Guangzhou', 'cs': 'Guangzhou', 'es': 'Guangzhou', 'hr': 'Guangzhou', 'da': 'Guangzhou', 'fr': 'Guangzhou', 'it': 'Guangzhou', 'ro': 'Guangzhou'}",['calinet_2974']
Whippany,3,11,14,0.21428571428571427,"{'uk': 1, 'nl': 1, 'sv': 1, 'ca': 1, 'pl': 1, 'bg': 1, 'en': 1, 'pt': 1, 'cs': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",14,"{'uk': 'Віппані', 'nl': 'Whippany', 'sv': 'Whippany', 'ca': 'Whippany', 'pl': 'Whippany', 'bg': 'Whippany', 'en': 'Whippany', 'pt': 'Whippany', 'cs': 'Whippany', 'es': 'Whippany', 'da': 'Whippany', 'fr': 'Whippany', 'it': 'Whippany', 'ro': 'Whippany'}",['calinet_7431']
Singburi,8,8,16,0.5,"{'uk': 1, 'nl': 1, 'sv': 1, 'ca': 1, 'pl': 1, 'bg': 1, 'sl': 1, 'en': 1, 'de': 1, 'pt': 1, 'cs': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",16,"{'uk': 'Сінгбурі', 'nl': 'Singburi', 'sv': 'Singburi', 'ca': 'Singburi', 'pl': 'Singburi', 'bg': 'Singburi', 'sl': 'Singburi', 'en': 'Singburi', 'de': 'Singburi', 'pt': 'Singburi', 'cs': 'Singburi', 'es': 'Singburi', 'da': 'Singburi', 'fr': 'Singburi', 'it': 'Singburi', 'ro': 'Singburi'}",['calinet_178']
Skopje,45,1,46,0.9782608695652174,"{'uk': 2, 'nl': 3, 'sv': 3, 'hu': 1, 'ca': 2, 'pl': 3, 'ru': 1, 'bg': 3, 'sl': 1, 'en': 4, 'de': 3, 'pt': 3, 'cs': 3, 'es': 2, 'da': 3, 'fr': 3, 'it': 3, 'ro': 3}",18,"{'uk': ""Скоп'є"", 'nl': 'Skopje', 'sv': 'Skopje', 'hu': 'Szkopje', 'ca': 'Skopje', 'pl': 'Skopje', 'ru': 'Скопье', 'bg': 'Скопие', 'sl': 'Skopje', 'en': 'Skopje', 'de': 'Skopje', 'pt': 'Skopje', 'cs': 'Skopje', 'es': 'Skopje', 'da': 'Skopje', 'fr': 'Skopje', 'it': 'Skopje', 'ro': 'Skopje'}","['calinet_2848', 'calinet_2900', 'calinet_6572', 'calinet_662']"
Montana,94,4,98,0.9591836734693877,"{'uk': 2, 'nl': 8, 'sv': 8, 'hu': 1, 'ca': 8, 'bg': 8, 'sl': 2, 'en': 8, 'de': 8, 'pt': 8, 'es': 8, 'da': 8, 'fr': 7, 'it': 7, 'ro': 7}",15,"{'uk': 'Монтана', 'nl': 'Montana', 'sv': 'Montana', 'hu': 'Montana', 'ca': 'Montana', 'bg': 'Монтана', 'sl': 'Montana', 'en': 'Montana', 'de': 'Montana', 'pt': 'Montana', 'es': 'Montana', 'da': 'Montana', 'fr': 'Montana', 'it': 'Montana', 'ro': 'Montana'}","['calinet_439', 'rome_15953', 'rome_17408', 'calinet_75', 'rome_17848', 'rome_8328', 'rome_8734', 'rome_6624']"
Wallsend-on-Tyne,7,7,14,0.5,"{'uk': 1, 'nl': 1, 'sv': 1, 'ca': 1, 'pl': 1, 'bg': 1, 'en': 1, 'pt': 1, 'cs': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",14,"{'uk': 'Волсенд-он-Тайн', 'nl': 'Wallsend-on-Tyne', 'sv': 'Wallsend-on-Tyne', 'ca': 'Wallsend-on-Tyne', 'pl': 'Wallsend-on-Tyne', 'bg': 'Wallsend-on-Tyne', 'en': 'Wallsend-on-Tyne', 'pt': 'Wallsend-on-Tyne', 'cs': 'Wallsend-on-Tyne', 'es': 'Wallsend-on-Tyne', 'da': 'Wallsend-on-Tyne', 'fr': 'Wallsend-on-Tyne', 'it': 'Wallsend-on-Tyne', 'ro': 'Wallsend-on-Tyne'}",['calinet_7474']
Lima,30,1,31,0.967741935483871,"{'uk': 1, 'nl': 2, 'sv': 2, 'hu': 1, 'ca': 2, 'pl': 1, 'ru': 1, 'bg': 2, 'sl': 1, 'en': 2, 'de': 2, 'pt': 2, 'cs': 1, 'es': 2, 'hr': 1, 'da': 2, 'fr': 2, 'it': 2, 'ro': 2}",19,"{'uk': 'Ліма', 'nl': 'Lima', 'sv': 'Lima', 'hu': 'Lima', 'ca': 'Lima', 'pl': 'Lima', 'ru': 'Лима', 'bg': 'Лима', 'sl': 'Lima', 'en': 'Lima', 'de': 'Lima', 'pt': 'Lima', 'cs': 'Lima', 'es': 'lima', 'hr': 'Lima', 'da': 'Lima', 'fr': 'Lima', 'it': 'Lima', 'ro': 'Lima'}","['rome_15540', 'rome_12791']"
Milano,29,2,31,0.9354838709677419,"{'uk': 1, 'nl': 3, 'sv': 2, 'ca': 2, 'pl': 1, 'bg': 2, 'sl': 1, 'en': 3, 'de': 1, 'pt': 2, 'cs': 1, 'es': 2, 'hr': 1, 'da': 3, 'fr': 2, 'it': 2, 'ro': 2}",17,"{'uk': 'Мілан', 'nl': 'Milaan', 'sv': 'Milano', 'ca': 'Milà', 'pl': 'Mediolan', 'bg': 'Милано', 'sl': 'Milano', 'en': 'Milano', 'de': 'Milano', 'pt': 'Milano', 'cs': 'Milano', 'es': 'Milán', 'hr': 'Milano', 'da': 'Milano', 'fr': 'Milan', 'it': 'Milano', 'ro': 'Milano'}","['calinet_6695', 'calinet_2251', 'calinet_7449']"
Riverside,52,27,79,0.6582278481012658,"{'uk': 1, 'nl': 6, 'sv': 6, 'hu': 1, 'ca': 6, 'pl': 3, 'bg': 6, 'sl': 1, 'en': 6, 'de': 4, 'pt': 6, 'cs': 2, 'es': 6, 'hr': 1, 'da': 6, 'fr': 6, 'it': 6, 'ro': 6}",18,"{'uk': 'Riverside', 'nl': 'Riverside', 'sv': 'Riverside', 'hu': 'Riverside', 'ca': 'Riverside', 'pl': 'Riverside', 'bg': 'Ривърсайд', 'sl': 'Riverside', 'en': 'Riverside', 'de': 'Riverside', 'pt': 'Riverside', 'cs': 'Riverside', 'es': 'Riverside', 'hr': 'Riverside', 'da': 'Riverside', 'fr': 'Riverside', 'it': 'Riverside', 'ro': 'Riverside'}","['calinet_12790', 'rome_12001', 'rome_21577', 'rome_11502', 'rome_5724', 'rome_12582']"
Cologne,273,76,349,0.7822349570200573,"{'uk': 1, 'nl': 30, 'sv': 29, 'ca': 29, 'pl': 1, 'ru': 1, 'bg': 28, 'sl': 5, 'en': 30, 'de': 19, 'pt': 30, 'cs': 4, 'es': 27, 'hr': 1, 'da': 29, 'fr': 29, 'it': 28, 'ro': 28}",18,"{'uk': 'Кельн', 'nl': 'Keulen', 'sv': 'Köln', 'ca': 'Colònia', 'pl': 'Kolonia', 'ru': 'Кёльн', 'bg': 'Кьолн', 'sl': 'Köln', 'en': 'Cologne', 'de': 'Köln', 'pt': 'Colônia', 'cs': 'Cologne', 'es': 'Colonia', 'hr': 'Köln', 'da': 'Köln', 'fr': 'Cologne', 'it': 'Colonia', 'ro': 'Köln'}","['calinet_6561', 'rome_6607', 'rome_15180', 'rome_10251', 'calinet_2423', 'rome_9249', 'calinet_2404', 'rome_3815', 'rome_5916', 'rome_10088', 'calinet_2232', 'calinet_6648', 'rome_20363', 'rome_5471', 'calinet_2274', 'rome_1332', 'rome_7667', 'rome_15064', 'rome_5365', 'calinet_6811', 'rome_11524', 'rome_13040', 'rome_10356', 'calinet_2476', 'rome_7592', 'rome_16889', 'rome_6617', 'calinet_2424', 'rome_9299', 'rome_2727']"
