model,dataset_id,differences,resolution,facts
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20835,-0.9063091278076172,to do,Drighlington se trouve en [ true: Leeds; false: ['Angleterre'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14147,-0.015600204467773438,to do,Joseph Priestley a commencé à travailler à [ true: Paris; false: ['Londres'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19216,-0.015534400939941406,to do,Les moments les plus scandaleux ont fait leurs débuts sur [ true: NBC; false: ['MTV'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18970,-0.015491485595703125,to do,"Joe Hildebrand, formulé au [ true: Australie; false: ['Canada'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_6240,-0.015481462081273396,to do,"Saint Antoine est mort à [ true: Padoue; false: ['Achgabat', 'Palm Beach, FL', 'Baroda', 'Saint-Valery-sur-Somme', 'Shrewsbury, Massachusetts', 'Leningrad - Saint-Pétersbourg'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16871,-0.015464305877685547,to do,Here I Come Falling est originaire de [ true: Springfield; false: ['Chicago'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21769,-0.015349388122558594,to do,"Mark Lawrenson, qui travaille pour [ true: Bbc; false: ['ESPN'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6536,-0.015273571014404297,to do,"Pakkins' Land, qui joue du [ true: fantaisie; false: ['jazz'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4741,-0.01523794730504354,to do,"Un autre monde diffusé à l'origine sur [ true: NBC; false: ['Rede Record', 'Black Entertainment Television', 'TMN'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7314,-0.015209347009658813,to do,"Bloodshy qui a été fondée à [ true: suédois; false: ['Falkenberg', 'Los Angeles, Californie', 'Bangalore', 'Newport Beach'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16913,-0.015106201171875,to do,Cartoon Sushi en avant-première sur [ true: MTV; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1742,-0.015071021185980903,to do,"L'expertise de Wendelin Werner est la [ true: probabiliste; false: ['Johann Bauhin', 'Contre-espionnage', 'Probabilité', 'CVC', 'Markov', 'Chirurgie générale', 'psychiatre', 'cristallographe', 'théorie des modèles'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15837,-0.014987945556640625,to do,Neon Christ qui a été fondée à [ true: Atlanta; false: ['Londres'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5150,-0.014864921569824219,to do,"Geethapriya travaille comme [ true: réalisateur; false: ['conseiller', 'archiviste', 'chef'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12232,-0.01474761962890625,to do,La profession de Bombay Jayashri est [ true: compositeur; false: ['acteur'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9533,-0.014714241027832031,to do,Maynard Sonntag travaille comme [ true: politicien; false: ['journaliste'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2794,-0.014630317687988281,to do,"Théâtre Crucible, à [ true: Sheffield; false: ['Vienne'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1779,-0.014560903821672713,to do,"L'expertise de l'impressionniste est [ true: peintre; false: ['théorie combinatoire des nombres', 'trigonométrie', 'Karl Schwarzschild', 'hématologue', 'biologie cellulaire', 'la gastronomie', 'Peter von Uslar'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18939,-0.014470040798187256,to do,Brush Strokes joue du [ true: sitcom; false: ['jazz'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4859,-0.014410912990570068,to do,Joel Palmer a perdu la vie à [ true: Dayton; false: ['Paris'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1675,-0.014308673994881766,to do,"Le domaine d'activité d'Albrecht Wilhelm Roth est [ true: botaniste; false: ['magie de rue', 'Biologie végétale', 'esthéticienne', 'aviaire', 'Valenciennes', 'chimiste', 'la gastronomie'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10613,-0.01427459716796875,to do,SNES-CD est un produit de [ true: Sony; false: ['Nokia'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17936,-0.014251708984375,to do,Ulrich Karger a travaillé à [ true: Berlin; false: ['Paris'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9692,-0.014102935791015625,to do,"Natarang, formulé au [ true: Inde; false: ['Canada'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12231,-0.014048099517822266,to do,"James Florio, qui occupe le poste de [ true: Gouverneur; false: ['Premier ministre russe', 'Vice-roi indien'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11764,-0.013939062754313152,to do,"Super Star Soldier est développé par [ true: Kaneko; false: ['Blue Origin', 'Brian Kernighan', 'Konami Computer Entertainment Tokyo'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_551,-0.013906478881835938,to do,"Boukhari est né à [ true: Boukhara; false: ['La Plata', 'Oloron-Sainte-Marie'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12992,-0.013869038649967738,to do,"Kentucky Woman, représentée par [ true: Bang Records; false: ['Grand Royal Records', 'Universal Motown', 'Waxahatchee', 'MPS', 'Nitro Records', 'Contemporary Records', 'Geneon'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2499,-0.013866901397705078,to do,À quoi joue Dhoom 3 ? Ils jouent du [ true: thriller; false: ['jazz'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4560,-0.01363372802734375,to do,Giovanni Valentini a travaillé à [ true: Vienne; false: ['Paris'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11608,-0.01361846923828125,to do,"BMPT, développé par [ true: Uralvagonzavod; false: ['Kush Games'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5524,-0.013546466827392578,to do,Pomorie Point est situé sur le continent [ true: Antarctique; false: ['Afrique'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21522,-0.01348876953125,to do,The Andy Griffith Show est sorti sur [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11301,-0.013486862182617188,to do,Le nouveau Mike Hammer en avant-première sur [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14525,-0.013420939445495605,to do,Le plateau de Malte est situé en [ true: Antarctique; false: ['Afrique'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6457,-0.013383865356445312,to do,Rolls-Royce a été formé à [ true: Manchester; false: ['Londres'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20961,-0.013323783874511719,to do,Blowin' Up en avant-première sur [ true: MTV; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14546,-0.013322830200195312,to do,"The Onset, originaire de [ true: Liverpool; false: ['Londres'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21013,-0.013276100158691406,to do,Thomas Browne a travaillé à [ true: Norwich; false: ['Londres'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7464,-0.013272583484649658,to do,Le Bigelow Theatre est sorti sur [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5199,-0.013219833374023438,to do,"Joan Hooley, qui travaille comme [ true: actrice; false: ['agent littéraire', 'scénariste'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14668,-0.013214588165283203,to do,"L'expertise d'Otto Neurath, ce sont les [ true: sociologie; false: ['mathématiques'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5289,-0.01319958766301473,to do,"L'occupation de Mickey Curtis est celle des [ true: acteur; false: ['écologiste', 'pamphlétaire', 'bandits de grand chemin'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10634,-0.013189315795898438,to do,Birdz a été diffusé à l'origine sur [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12479,-0.013100504875183105,to do,"Paul-Henri Spaak, dont le poste est celui de [ true: Premier ministre belge; false: [""Procureur général de l'Arkansas"", 'Président co-chefs'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_905,-0.013055086135864258,to do,"Yoshimitsu est originaire de [ true: Kyoto; false: ['Sutton, Surrey'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12171,-0.012984891732533773,to do,"Reagan, dont le poste est celui de [ true: Gouverneur de Californie; false: ['vice-président des États-Unis', 'justice associée', 'Président confédéré'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17707,-0.012937545776367188,to do,Q a été initialement diffusé sur [ true: Bbc; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21911,-0.0128936767578125,to do,Ludvig Holberg travaille comme [ true: philosophe; false: ['journaliste'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4391,-0.012848079204559326,to do,Le lieu d'Artes Mundi est [ true: Pays de Galles; false: ['la Normandie'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6269,-0.012789309024810791,to do,Maya River est situé dans le pays du [ true: Russie; false: ['Guatemala'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12161,-0.012722015380859375,to do,La langue d'origine de Tow Truck Pluck est le [ true: Néerlandais; false: ['Français'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6927,-0.012689590454101562,to do,Love Monkey est sorti sur [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8288,-0.01267118752002716,to do,"Nada Surf, qui joue [ true: Rock alternatif; false: ['Gospel Claws', 'Visual Novel', 'surnaturel', 'Jan Allan'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13711,-0.012622833251953125,to do,"Kim Bokamper, qui joue le poste de [ true: secondeur; false: ['milieu de terrain'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_3723,-0.012603120370344683,to do,"Thom Mooney, formulé à [ true: Américain; false: ['BRD', 'franco-arménien', 'ghanéen', 'Cambodge', 'Russie', 'Louvain', 'République dominicaine', 'Bulgarie', 'États-Unis', 'Hong Kong, Chine', 'Hong-Kong'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15975,-0.012420654296875,to do,Vincent Strambi a perdu la vie à [ true: Rome; false: ['Paris'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4423,-0.012377023696899414,to do,Brandon Siler joue au poste de [ true: secondeur; false: ['DF'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12515,-0.012364062998029921,to do,"Label Ferlin Husky : [ true: Capitol Records; false: ['Aniplex', 'Krazy Baldhead', 'Roc-A-Fella', 'Charisma Records', 'Ferret Records', 'Slip-n-Slide Records', 'Gallo Afrique', 'Head Not Found', 'Dance Nation'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1786,-0.012345810731252035,to do,"Karel Domin travaille dans le domaine de [ true: botaniste; false: ['Jonathan Postel', 'biologie cellulaire', 'Maurice Wilkins'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6095,-0.012278556823730469,to do,J'ai épousé Joan interprète de la [ true: sitcom; false: ['poésie'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18884,-0.01226806640625,to do,La langue de Paradise Ranch est le [ true: coréen; false: ['Français'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10266,-0.012210845947265625,to do,Beles River est situé en [ true: Ethiopie; false: ['Allemagne'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16616,-0.012203216552734375,to do,Clipper Magazine Stadium se trouve en [ true: Lancaster; false: ['Pennsylvanie'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4903,-0.012135505676269531,to do,"Péninsule de Sobral, en [ true: Antarctique; false: ['Afrique'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_2237,-0.011969268321990967,to do,"Alexander Duncan McRae a commencé à travailler à [ true: Ottawa, Ontario; false: ['Tirschenreuth', 'Montréal'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3771,-0.011905670166015625,to do,Allison Nelson a travaillé à [ true: Atlanta; false: ['Londres'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_3404,-0.01190545161565145,to do,"L'anglais est la langue officielle de la [ true: nauruan; false: ['République hongroise', 'Guyane', 'Collectivité territoriale de Saint-Pierre-et-Miquelon'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6673,-0.011821746826171875,to do,Helmut Schmidt a travaillé à [ true: Berlin; false: ['Paris'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7226,-0.011740839481353758,to do,"Dynaco a été fondée à [ true: Philadelphie, Pennsylvanie; false: ['New York, NY', 'Ilion, New York', 'Rybinsk', 'Belo Horizonte', 'Tribeca'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4677,-0.011706829071044922,to do,Hartmut Mehdorn est né à [ true: Varsovie; false: ['Bristol'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8319,-0.0114898681640625,to do,Stiff Valentine a été formé au [ true: Vancouver; false: ['Canada'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2118,-0.011444091796875,to do,Glen Trifiro joue comme [ true: milieu de terrain; false: ['gardien de but'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10581,-0.01141512393951416,to do,"Dead End Street, créé au [ true: Israël; false: ['Japon'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7441,-0.011383056640625,to do,Frontier en avant-première sur la [ true: NBC; false: ['Bbc'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8993,-0.01136016845703125,to do,La vie de Charles Cowper s'est terminée à [ true: Londres; false: ['Paris'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6495,-0.011348247528076172,to do,"Beg, Borrow & Deal en avant-première sur [ true: ESPN; false: ['NBC'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_285,-0.011335834860801697,to do,"Lambayeque partage une frontière avec la [ true: Piura; false: ['Buggiano', 'Comté de Windham', 'Extramadura', 'Région de Talas'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3781,-0.011310577392578125,to do,La péninsule de Cole est située en [ true: Antarctique; false: ['Afrique'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15367,-0.011297225952148438,to do,"Douglas Adams, qui est employé par [ true: Bbc; false: ['Microsoft'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6317,-0.011167526245117188,to do,"The Consumer Goods, qui s'est formé à [ true: Winnipeg; false: ['Londres'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4450,-0.011155307292938232,to do,Le domaine de travail de Govert Bidloo est la [ true: médecin; false: ['géométrie'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17572,-0.011103153228759766,to do,William Massey a perdu la vie à [ true: Wellington; false: ['Paris'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14984,-0.011019706726074219,to do,Gears est créé par [ true: Google; false: ['Microsoft'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9367,-0.01087188720703125,to do,La langue de Jack Frost était le [ true: russe; false: ['Français'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7270,-0.010840415954589844,to do,De Press est né à [ true: Oslo; false: ['Londres'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12549,-0.010735205241612027,to do,"Le label musical qui représente Fall Out Boy est [ true: Fueled By Ramen; false: ['Dunhill', 'Riddle Box', 'motown', 'Floodgate Records', 'Dualtone Records', 'Wooh da Kid', 'Som Livre'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6598,-0.01068115234375,to do,Quel sport pratique José Canseco ? Ils jouent au [ true: base-ball; false: ['football'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8180,-0.0106658935546875,to do,Gaetano Rossi a travaillé à [ true: Venise; false: ['Paris'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10785,-0.010546624660491943,to do,Karl Stauffer-Bern a succombé à [ true: Florence; false: ['Paris'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4815,-0.010424673557281494,to do,"Futurama a été diffusé à l'origine sur [ true: Comedy Central; false: ['MKRTV', 'BBC3', 'JTBC', 'NET', 'ABC Family', 'Real Ghostbusters, The'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12915,-0.010410964488983154,to do,L'expertise de Liutprand de Crémone est [ true: diplomate; false: ['la biologie'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16797,-0.0103759765625,to do,Alfa Romeo SZ est créé par [ true: Fiat; false: ['Nokia'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_409,-0.010354995727539062,to do,"Stardust Five, qui a été créé à [ true: Melbourne; false: ['Londres'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18762,-0.01031494140625,to do,Herman Branover écrit en [ true: russe; false: ['hébreu'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1806,-0.010294318199157715,to do,"Feynman travaille dans le domaine du [ true: QED; false: ['Monge', 'traitement du langage naturel'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8663,-0.010224103927612305,to do,La Côte Noire est située en [ true: Antarctique; false: ['Europe'] ]
