model,dataset_id,differences,resolution,facts
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12506,-0.001289534568786621,to do,"Исполнитель звукозаписи Atlantic [ true: Юсеф Латиф; false: ['Ram-Zet', 'Verve Music Group', 'Crass Records', 'Grand Royal records', 'Field Records', 'Fervent Records', 'Кандидо Камеро', 'Atlantic Records', 'Machine Shop Records', 'Stax Studios'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12814,-0.0012893180052439372,to do,"Эдвард Весала, которого представляет [ true: ECM; false: ['Chemikal Underground Records', 'Norgran Records', 'Sistar19', 'Postcard Records', 'Баддихед', 'Летучий голландец'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19684,-0.001288294792175293,to do,Дирк Мэггс из [ true: BBC; false: ['Apple'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17375,-0.0012845993041992188,to do,Стив Крэм работает в [ true: BBC; false: ['NPR'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12575,-0.0012799575924873352,to do,"Исполнители Reprise Records, такие как [ true: Brave Belt; false: ['Angular Recording Corporation', 'EPIC', 'Сиара', 'EMI Music Australia', 'Concept Records', 'Image Entertainment', ""It Doesn't Matter Anymore"", 'Steamhammer/SPV'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5154,-0.0012736320495605469,to do,"Хишам Зрейк, [ true: поэт; false: ['посвященный в рыцари', 'автор песен', 'Антрополог'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5122,-0.0012736121813456218,to do,"Свеа Холст, [ true: киноактриса; false: ['владелец СМИ', 'матадор', 'букмекерская контора'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2466,-0.0012717247009277344,to do,"Super8 и Таб, играющий [ true: транс; false: ['джаз'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12266,-0.0012662410736083984,to do,Какую позицию играет Mike Scioscia? Они играют как [ true: ловец; false: ['вратарь'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4777,-0.001263648271560669,to do,"Сеть США дебютировала на [ true: Psych; false: ['V-Me', 'Yle', 'Rai Tre', 'Плайя-дель-Соль'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11647,-0.0012596845626831055,to do,"Populous, разработанный [ true: Bullfrog; false: ['Avalanche Software'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12833,-0.0012541753905160086,to do,"Гуи Боратто, которого представляет [ true: Kompakt; false: ['Chrysalis Records', 'Loosegroove', 'Sense Field', 'Grunt Records', 'Parlophone', 'Tooth & Nail', 'Бесеркли'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12649,-0.0012528300285339355,to do,"Ширли Скотт, которую представляет [ true: Prestige; false: ['Anthem Records', 'Avantgarde Music', 'Длинная высокая Салли', 'Flying Dutchman', 'Brille', 'Brownswood Recordings', 'New World', 'Ladyhawk'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3356,-0.0012493133544921875,to do,Осип Бернштейн устроился на работу в [ true: Париж; false: ['Амстердам'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14889,-0.00124359130859375,to do,Пакет приложений был разработан [ true: Apple; false: ['Microsoft'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20871,-0.0012388229370117188,to do,Хи Хо дебютировала на [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12925,-0.0012331008911132812,to do,"Songs For Young Lovers, которую представляет компания [ true: Capitol; false: ['Alligator', 'Impulse!'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11737,-0.001222372055053711,to do,"Балбесы II, разработанные [ true: Konami; false: ['Jagex'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8694,-0.0012216269969940186,to do,"FL9, созданный [ true: Electro-Motive Division; false: ['Иркут', 'GlaxoSmithKline'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5190,-0.001218348741531372,to do,"Гаспар Энейн, [ true: комик; false: ['эсперантист', 'полевой репортер'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1742,-0.001216784119606018,to do,"Опыт Венделина Вернера - [ true: вероятностный; false: ['Марков', 'HVAC', 'Вероятность', 'Иоганн Баухин'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5139,-0.0012087821960449219,to do,"Ким Чен Пиль, [ true: политик; false: ['тренер по ударам'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10350,-0.0012054443359375,to do,Уилли Деннис исполняет [ true: джаз; false: ['ситком'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16557,-0.0012004375457763672,to do,Адам Шефтер работает на [ true: ESPN; false: ['BBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5263,-0.0011954307556152344,to do,"Николас Удалл, [ true: драматург; false: ['градостроитель', 'писатель'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8274,-0.0011951923370361328,to do,кантри музыканты [ true: Марк Чеснатт; false: ['хип-хоп музыка'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11376,-0.001194000244140625,to do,"Сид Уодделл, сотрудник [ true: BBC; false: ['NBC'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1117,-0.0011911392211914062,to do,"Терри Воган, сотрудник [ true: BBC; false: ['IBM'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8068,-0.0011878013610839844,to do,"Музыканты манги Seinen, такие как [ true: Young Magazine Uppers; false: ['японская популярная музыка', 'Prince Buster'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7565,-0.0011806488037109375,to do,Барри Дэвис работает в [ true: BBC; false: ['Microsoft'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18665,-0.0011655092239379883,to do,Обратный отсчет в понедельник вечером был выпущен на [ true: ESPN; false: ['CBS'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1387,-0.0011647939682006836,to do,"Адриан Ньюи, сотрудник [ true: McLaren; false: ['BBC'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16760,-0.001163482666015625,to do,Профессия Линн Кэрол – [ true: актер; false: ['дипломат'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12682,-0.0011610910296440125,to do,"Бобби Винтон, которого представляет [ true: Epic Records; false: ['ZYX Records', 'Century Media Records', 'Sire Records', 'Swisha House', 'Telarc', 'Синден', 'CBS Records', 'Audioboxer'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1827,-0.0011481940746307373,to do,"Экспертиза Джорджа Буля - [ true: логика; false: ['криптолог', 'Уолтер Буллер', 'фикх', 'малая планета'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16088,-0.0011453628540039062,to do,Рода дебютировала на [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_2058,-0.0011448860168457031,to do,Вариан Фрай устроился на работу в [ true: Марсель; false: ['Эсслинген'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8234,-0.00113677978515625,to do,Сироне играет [ true: джаз; false: ['ситком'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11701,-0.00113677978515625,to do,VMS был разработан [ true: DEC; false: ['Nihilistic Software'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1568,-0.001134634017944336,to do,Октонавты были выпущены на [ true: BBC; false: ['PBS'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8119,-0.0011305809020996094,to do,"Джазовые музыканты, такие как [ true: Black Saint; false: ['Lego Marvel Super Heroes'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4947,-0.0011142492294311523,to do,"ABS-CBN представит [ true: Sineserye Presents; false: ['TVE1', 'Fox & Friends', 'Arirang TV', 'TNA Xplosion'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5224,-0.0011043548583984375,to do,"Сун Ра, [ true: композитор; false: ['дьякон'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8285,-0.001102536916732788,to do,"Джазовые музыканты [ true: Пол Десмонд; false: ['Часто задаваемые вопросы о путешествиях во времени', 'говорящие статуи'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8428,-0.0010971426963806152,to do,Ньюхарт дебютировал на [ true: CBS; false: ['MTV'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12644,-0.001079428195953369,to do,"Ян Гарбарек, который представляет [ true: ECM; false: ['Sam & Dave', 'Юрген Паапе', 'Relentless', 'Slip-n-Slide', '2 Tone'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21223,-0.0010776519775390625,to do,Unscripted был выпущен на [ true: HBO; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1535,-0.0010680158933003743,to do,"Экспертиза Пола - [ true: ботанический; false: ['Карл Сигизмунд Кунт', 'радиохимик', 'муфассир', 'Герхард Рингель', 'фосфоресценция', 'эскаполог', 'энтомолог', 'Kardecist', 'Богданов'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14991,-0.0010585784912109375,to do,Двадцать один дебютировал на [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1774,-0.0010548233985900879,to do,"Эксперт школы Тории - [ true: художник; false: ['дислексия', 'ЛГБТИ', 'Конрад Лоренц', 'музыковед', 'спиритизм', 'Наум Ильич Ахиезер'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9908,-0.0010395050048828125,to do,Exmor производится [ true: Sony; false: ['Fiat'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1649,-0.0010390281677246094,to do,Список клиентов был выпущен на [ true: Lifetime; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19215,-0.00103759765625,to do,"Эндрю Оливер, [ true: политик; false: ['актер'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12841,-0.0010375231504440308,to do,"Маргарет Уайтинг, которую представляет [ true: Capitol Records; false: ['Alive Records', '4AD Records', 'So So Def', 'Sue Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5240,-0.0010350346565246582,to do,"Джоан Коллинз, [ true: актриса; false: ['телевизионный режиссер', 'Генетик'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11718,-0.001031637191772461,to do,"Слай Купер, разработанный [ true: Sucker Punch; false: ['ISI'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8606,-0.0010301470756530762,to do,"VAX, созданный [ true: Digital Equipment Corporation (DEC); false: ['SIG', 'Хиро'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4553,-0.0010265707969665527,to do,ABC дебютировал на [ true: Nightline; false: ['K-Ville'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4694,-0.0010222792625427246,to do,BBC дебютирует в [ true: Countryfile; false: ['Малибу Шорс'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5942,-0.0010207891464233398,to do,Закон в Туркменистане объявляет языком [ true: Русский; false: ['финский'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5649,-0.0010142326354980469,to do,Михир Бозе работает в [ true: BBC; false: ['ЮНЕСКО'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8230,-0.0010123848915100098,to do,"Панк-рок-музыканты, такие как [ true: Newtown Neurotics; false: ['Фридрих Шиллер', 'Peccatum'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3503,-0.0010118484497070312,to do,Премьера «Менталиста» на [ true: CBS; false: ['MTV'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4447,-0.0010114312171936035,to do,"Лоуренс Тиш, работающий в [ true: CBS; false: ['IBM'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12700,-0.0010050833225250244,to do,"Джонни Матис, выпущенный [ true: Columbia Records; false: ['Asylum records', 'V2', 'Jubilee Records', 'Poe Boy Entertainment', 'Cameo', 'Massacre Records', 'Stones Throw records', 'Track Records', 'Average Joes Entertainment', 'Polar Music', 'Good Girl Gone Bad', 'Caddillac Tah'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12236,-0.001003265380859375,to do,Положение Бейбарса - [ true: Султан; false: ['королева-мать'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4730,-0.0010025699933369954,to do,"KTTV представит сеть [ true: Good Day L.A.; false: ['Fox Business Network', 'Mega Disasters', 'Radio 105 Network'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12400,-0.0010013580322265625,to do,Опыт Уильяма Гершеля - [ true: астрономия; false: ['биология'] ]
